Date,Time,Open,High,Low,Close,Volume,Turnover,OpenInterest
7/25/17,0:00:00,21638.56,21670.62,21577.37,21613.08,297859149,0,0
7/26/17,0:00:00,21690.38,21742.7,21683.29,21710.19,271002859,0,0
7/27/17,0:00:00,21732.76,21798.47,21687.85,21797.95,388286464,0,0
7/28/17,0:00:00,21787.51,21841.18,21756.12,21830.31,285634661,0,0
7/31/17,0:00:00,21863.39,21929.8,21861.71,21891.67,288432884,0,0
8/1/17,0:00:00,21961.42,21990.96,21940.81,21962.21,311908803,0,0
8/2/17,0:00:00,22004.36,22036.1,21967.46,22015.46,329465853,0,0
8/3/17,0:00:00,22007.58,22044.85,21991.32,22024.73,266466194,0,0
8/4/17,0:00:00,22055.62,22092.81,22024.64,22092.81,253635270,0,0
8/7/17,0:00:00,22100.2,22121.15,22081.97,22118.08,201822769,0,0
8/8/17,0:00:00,22095.14,22179.11,22057.29,22085.34,240863084,0,0
8/9/17,0:00:00,22022.34,22057.19,21996.69,22046.65,265269593,0,0
8/10/17,0:00:00,21982.85,21982.85,21843.94,21847.64,291772834,0,0
8/11/17,0:00:00,21883.32,21911.09,21842.74,21858.32,237794973,0,0
8/14/17,0:00:00,21945.64,22019.23,21945.64,21990.9,221042735,0,0
8/15/17,0:00:00,22029.91,22038.92,21971.48,22000.39,253308717,0,0
8/16/17,0:00:00,22031.93,22085.71,22002.47,22025.39,249272101,0,0
8/17/17,0:00:00,21984.74,21984.74,21751.49,21751.49,301771500,0,0
8/18/17,0:00:00,21724.88,21793.35,21641.63,21674.51,309073881,0,0
8/21/17,0:00:00,21671.36,21718.74,21600.34,21703.75,183444293,0,0
8/22/17,0:00:00,21739.78,21912.83,21738.13,21899.89,234812086,0,0
8/23/17,0:00:00,21850.27,21866.66,21808.39,21812.09,220234016,0,0
8/24/17,0:00:00,21839.9,21870.11,21765.82,21783.4,214867354,0,0
8/25/17,0:00:00,21819.08,21906.86,21812.81,21813.67,217565475,0,0
8/28/17,0:00:00,21832.5,21861.49,21767.94,21807.41,200226129,0,0
8/29/17,0:00:00,21718,21879.22,21673.58,21865.89,213644505,0,0
8/30/17,0:00:00,21859.76,21914.26,21839.47,21890.51,230869304,0,0
8/31/17,0:00:00,21936.01,21985.76,21910.5,21951.12,318987215,0,0
9/1/17,0:00:00,21981.77,22038.97,21974.91,21987.56,256235180,0,0
9/5/17,0:00:00,21912.37,21921.09,21709.63,21753.8,313170467,0,0
9/6/17,0:00:00,21815.76,21849.24,21794.07,21809.91,293964967,0,0
9/7/17,0:00:00,21820.38,21850.01,21745.71,21786.09,324230557,0,0
9/8/17,0:00:00,21764.43,21846.63,21731.12,21797.79,289404747,0,0
9/11/17,0:00:00,21927.79,22067.1,21927.79,22055.82,288863288,0,0
9/12/17,0:00:00,22090.56,22134.57,22087.09,22119.34,358701514,0,0
9/13/17,0:00:00,22103.47,22156.8,22095.79,22156.46,282513299,0,0
9/14/17,0:00:00,22144.96,22216.44,22135.26,22203.48,284217196,0,0
9/15/17,0:00:00,22252.44,22275.02,22214.52,22268.34,527542645,0,0
9/18/17,0:00:00,22297.92,22355.62,22283.35,22333.49,286389015,0,0
9/19/17,0:00:00,22349.7,22386.01,22340.71,22372.29,277425242,0,0
9/20/17,0:00:00,22351.38,22413.26,22314.68,22411.04,318089709,0,0
9/21/17,0:00:00,22414.02,22419.51,22356.55,22359.92,274251940,0,0
9/22/17,0:00:00,22334.07,22364.31,22299.58,22349.59,297144434,0,0
9/25/17,0:00:00,22320.47,22359.88,22219.11,22296.51,310257669,0,0
9/26/17,0:00:00,22322.03,22369.35,22279.52,22287.07,278990485,0,0
9/27/17,0:00:00,22330.93,22371.1,22254.93,22341.05,322637305,0,0
9/28/17,0:00:00,22306.83,22394.74,22288.97,22380.27,251002758,0,0
9/29/17,0:00:00,22358.47,22405.63,22332.96,22405.09,274792549,0,0
10/2/17,0:00:00,22423.47,22559.38,22416,22558.97,254799579,0,0
10/3/17,0:00:00,22564.45,22646.32,22562.9,22641.19,232590333,0,0
10/4/17,0:00:00,22645.67,22685.94,22632.8,22660.19,228591111,0,0
10/5/17,0:00:00,22669.08,22776.28,22655.14,22776.21,222054110,0,0
10/6/17,0:00:00,22762.03,22773.67,22730.85,22773.67,221452360,0,0
10/9/17,0:00:00,22779.73,22803.37,22739.38,22760.76,300921841,0,0
10/10/17,0:00:00,22784.76,22850.51,22770.99,22830.33,309477218,0,0
10/11/17,0:00:00,22827.65,22872.06,22821.66,22872.06,304149889,0,0
10/12/17,0:00:00,22854.85,22884.82,22821.13,22840.04,277649932,0,0
10/13/17,0:00:00,22876.43,22905.33,22855.93,22871.72,259557190,0,0
10/16/17,0:00:00,22892.92,22960.12,22887.12,22956.05,240497978,0,0
10/17/17,0:00:00,22952.41,23002.2,22948.23,22996.82,260014675,0,0
10/18/17,0:00:00,23087.13,23172.93,23086.75,23156.84,263313002,0,0
10/19/17,0:00:00,23107.47,23167.24,23052.67,23164.35,338658108,0,0
10/20/17,0:00:00,23205.18,23328.84,23201.78,23328.63,474384144,0,0
10/23/17,0:00:00,23348.95,23368.37,23274.05,23276.37,431196107,0,0
10/24/17,0:00:00,23346.78,23485.25,23343.23,23441.97,383605783,0,0
10/25/17,0:00:00,23431.09,23451.51,23251.11,23329.78,379229460,0,0
10/26/17,0:00:00,23397.07,23459.84,23390.22,23400.14,352294606,0,0
10/27/17,0:00:00,23418.65,23449.4,23353.16,23434.19,518872825,0,0
10/30/17,0:00:00,23405.75,23428.75,23327.87,23349.15,417850758,0,0
10/31/17,0:00:00,23368.05,23406.35,23334.39,23376.97,368080293,0,0
11/1/17,0:00:00,23442.9,23517.71,23388.91,23435.9,355571162,0,0
11/2/17,0:00:00,23463.24,23531.38,23350.98,23515.57,322442605,0,0
11/3/17,0:00:00,23549.59,23557.06,23481.57,23539.19,312254782,0,0
11/6/17,0:00:00,23533.96,23574.86,23520.75,23548.42,219009528,0,0
11/7/17,0:00:00,23574.03,23602.12,23484.19,23557.23,188940789,0,0
11/8/17,0:00:00,23542.6,23575,23510.56,23563.7,246049252,0,0
11/9/17,0:00:00,23492.09,23516.71,23310.02,23462,294314991,0,0
11/10/17,0:00:00,23432.71,23452.2,23392.96,23422.21,347025017,0,0
11/13/17,0:00:00,23367.54,23461.68,23343.34,23439.8,467456957,0,0
11/14/17,0:00:00,23388.4,23414.08,23271.57,23409.4,545681689,0,0
11/15/17,0:00:00,23334.59,23344.99,23242.75,23273.41,389389204,0,0
11/16/17,0:00:00,23365.34,23492.19,23365.34,23457.53,391544091,0,0
11/17/17,0:00:00,23433.77,23433.77,23356.01,23358.24,384705251,0,0
11/20/17,0:00:00,23370.71,23456.88,23360.58,23431.09,309418505,0,0
11/21/17,0:00:00,23500.15,23617.8,23500.15,23591.04,310206636,0,0
11/22/17,0:00:00,23602.21,23605.77,23507.61,23526.11,260319053,0,0
11/24/17,0:00:00,23552.75,23599.18,23551.59,23557.99,118612873,0,0
11/27/17,0:00:00,23552.86,23638.92,23545.02,23581.05,207328399,0,0
11/28/17,0:00:00,23621.3,23849.61,23618.6,23838.43,303424159,0,0
11/29/17,0:00:00,23883.26,23959.76,23872.59,23940.58,391851670,0,0
11/30/17,0:00:00,24013.8,24327.82,24013.8,24263.75,441423343,0,0
12/1/17,0:00:00,24305.4,24322.06,23922.96,24231.59,416615409,0,0
12/4/17,0:00:00,24424.11,24534.04,24288.19,24289.5,409463666,0,0
12/5/17,0:00:00,24335.01,24349.74,24155.28,24179.26,361845142,0,0
12/6/17,0:00:00,24171.9,24229.35,24134.49,24142.22,298347251,0,0
12/7/17,0:00:00,24116.6,24262.88,24101.27,24213,290692333,0,0
12/8/17,0:00:00,24263.02,24330.12,24225.5,24329.16,293082552,0,0
12/11/17,0:00:00,24338.11,24389.72,24314.74,24385.65,276219325,0,0
12/12/17,0:00:00,24452.96,24552.97,24443.83,24505.7,319892231,0,0
12/13/17,0:00:00,24520.12,24666.02,24518.3,24588.94,303140181,0,0
12/14/17,0:00:00,24629.91,24672.48,24510.86,24510.86,301973520,0,0
12/15/17,0:00:00,24585.71,24688.62,24584.44,24651.74,598593841,0,0
12/18/17,0:00:00,24739.56,24876.07,24739.56,24793.72,332665144,0,0
12/19/17,0:00:00,24834.38,24850.11,24715.6,24754.26,318340186,0,0
12/20/17,0:00:00,24838.09,24852.44,24697.11,24726.72,329826349,0,0
12/21/17,0:00:00,24778.26,24850.91,24766.27,24782.36,319858946,0,0
12/22/17,0:00:00,24764.04,24784.15,24717.51,24754.06,254296599,0,0
12/26/17,0:00:00,24715.84,24778.13,24708.42,24746.31,202196979,0,0
12/27/17,0:00:00,24766.52,24789.52,24731.68,24773.3,212755632,0,0
12/28/17,0:00:00,24807.21,24839.23,24797.13,24836.54,193212675,0,0
12/29/17,0:00:00,24849.63,24871.66,24719.22,24719.22,270579354,0,0
1/2/18,0:00:00,24809.35,24864.19,24741.7,24823.23,323332409,0,0
1/3/18,0:00:00,24850.45,24941.92,24825.55,24922.06,446564255,0,0
1/4/18,0:00:00,24964.86,25105.96,24963.27,25073.54,392436900,0,0
1/5/18,0:00:00,25114.92,25299.79,25112.01,25295.87,355899461,0,0
1/8/18,0:00:00,25308.4,25311.99,25235.41,25281.41,331066883,0,0
1/9/18,0:00:00,25312.05,25439.78,25308.41,25386.28,327919227,0,0
1/10/18,0:00:00,25348.13,25404.92,25256.99,25370.99,323381837,0,0
1/11/18,0:00:00,25398.6,25575.42,25396.19,25574.53,335873700,0,0
1/12/18,0:00:00,25638.39,25810.43,25633.08,25803.19,374076158,0,0
1/16/18,0:00:00,25987.62,26086.12,25702.99,25796.82,437772456,0,0
1/17/18,0:00:00,25910.78,26130.45,25865.02,26116.03,501438966,0,0
1/18/18,0:00:00,26149.55,26153.42,25947.32,26020.36,459789666,0,0
1/19/18,0:00:00,25987.35,26071.72,25942.83,26071.72,582648388,0,0
1/22/18,0:00:00,26025.32,26215.23,25974.65,26214.46,415667305,0,0
1/23/18,0:00:00,26214.87,26246.19,26143.9,26210.33,421391282,0,0
1/24/18,0:00:00,26282.07,26392.8,26106.94,26263.56,498182450,0,0
1/25/18,0:00:00,26313.06,26458.25,26259.72,26392.79,379990518,0,0
1/26/18,0:00:00,26466.74,26616.71,26425.35,26616.71,465071968,0,0
1/29/18,0:00:00,26584.28,26608.9,26435.34,26436.52,390930426,0,0
1/30/18,0:00:00,26198.45,26256.99,26028.42,26077.75,428535564,0,0
1/31/18,0:00:00,26268.17,26338.03,26050.98,26150.53,430300163,0,0
2/1/18,0:00:00,26083.04,26306.7,26014.44,26185.95,395312272,0,0
2/2/18,0:00:00,26061.79,26061.79,25490.66,25520.96,519526393,0,0
2/5/18,0:00:00,25337.87,25520.21,23923.88,24342.55,674906358,0,0
2/6/18,0:00:00,24085.17,24946.23,23780.74,24914.87,803426989,0,0
2/7/18,0:00:00,24892.87,25293.96,24785.44,24893.69,488245888,0,0
2/8/18,0:00:00,24902.3,24903.68,23849.23,23860.46,631304538,0,0
2/9/18,0:00:00,23992.67,24382.14,23360.29,24190.9,733159043,0,0
2/12/18,0:00:00,24337.76,24765.16,24290.48,24599.07,460196399,0,0
2/13/18,0:00:00,24540.33,24705.72,24421.03,24640.79,356774503,0,0
2/14/18,0:00:00,24535.82,24925.95,24490.36,24895.42,414632944,0,0
2/15/18,0:00:00,25047.82,25203.95,24809.42,25200.99,409368117,0,0
2/16/18,0:00:00,25165.94,25432.42,25149.26,25219.38,406001949,0,0
2/20/18,0:00:00,25124.91,25179.01,24884.19,24961.55,399926543,0,0
2/21/18,0:00:00,24988.06,25267.99,24792.99,24796.68,430362771,0,0
2/22/18,0:00:00,24855.41,25156.72,24854.83,24961.03,371517892,0,0
2/23/18,0:00:00,25050.51,25313.91,25028.73,25309.99,335231040,0,0
2/26/18,0:00:00,25403.35,25732.8,25398.56,25708.45,451946937,0,0
2/27/18,0:00:00,25735.78,25800.35,25407.83,25409.34,417182272,0,0
2/28/18,0:00:00,25485.15,25576.15,25022.42,25023.31,407627655,0,0
3/1/18,0:00:00,25024.04,25185.35,24442.56,24597.79,486612571,0,0
3/2/18,0:00:00,24394.91,24592.46,24217.76,24538.06,432160006,0,0
3/5/18,0:00:00,24471.31,24961,24387.15,24882.4,328566480,0,0
3/6/18,0:00:00,24965.89,24995.24,24708.41,24883.85,320798279,0,0
3/7/18,0:00:00,24758.15,24849.68,24535.12,24802.81,366877752,0,0
3/8/18,0:00:00,24853.41,24950.49,24703.05,24894.24,298670059,0,0
3/9/18,0:00:00,25004.89,25336.33,25004.89,25335.74,360901924,0,0
3/12/18,0:00:00,25372.44,25449.15,25152.02,25179.03,355828836,0,0
3/13/18,0:00:00,25257.75,25376.4,24947.5,25006.48,435854052,0,0
3/14/18,0:00:00,25086.97,25130.12,24668.83,24760.29,346142972,0,0
3/15/18,0:00:00,24837.29,25053.87,24753.29,24874,310611952,0,0
3/16/18,0:00:00,24877.34,25031,24857.09,24946.51,654243624,0,0
3/19/18,0:00:00,24893.69,24893.69,24453.14,24611.53,338210217,0,0
3/20/18,0:00:00,24650.64,24803.61,24650.64,24729.61,320742859,0,0
3/21/18,0:00:00,24723.49,24977.65,24655.4,24682.72,332500555,0,0
3/22/18,0:00:00,24526.01,24526.01,23938.74,23959.44,417623762,0,0
3/23/18,0:00:00,23995.18,24108.47,23509.06,23533.2,482550591,0,0
3/26/18,0:00:00,23825.74,24232.3,23741.22,24203.57,460052091,0,0
3/27/18,0:00:00,24276.62,24446.22,23708.73,23858.47,514969281,0,0
3/28/18,0:00:00,23883.08,24092.47,23728.67,23848.35,511267177,0,0
3/29/18,0:00:00,23949.18,24314.3,23928.13,24103.11,427628047,0,0
4/2/18,0:00:00,24076.6,24123.8,23344.52,23642.61,500168546,0,0
4/3/18,0:00:00,23698.33,24044.35,23664.33,24031.47,381712577,0,0
4/4/18,0:00:00,23654.15,24308.96,23523.16,24264.92,367676626,0,0
4/5/18,0:00:00,24374,24622.26,24355.35,24503.15,332072057,0,0
4/6/18,0:00:00,24358.2,24434.4,23738.2,23932.76,395985226,0,0
4/9/18,0:00:00,24037.52,24373.18,23954.83,23980.62,352288774,0,0
4/10/18,0:00:00,24198.95,24511.35,24198.95,24406.96,359109211,0,0
4/11/18,0:00:00,24274.19,24366.57,24150.87,24189.73,274571421,0,0
4/12/18,0:00:00,24302.82,24592.12,24302.82,24483.08,326012705,0,0
4/13/18,0:00:00,24582.82,24646.45,24243.74,24360.14,331885760,0,0
4/16/18,0:00:00,24483.15,24675.36,24480.2,24575.55,292282295,0,0
4/17/18,0:00:00,24777.09,24858.97,24740.31,24786.25,327445231,0,0
4/18/18,0:00:00,24820.85,24832.54,24721.09,24748.07,288250374,0,0
4/19/18,0:00:00,24711.3,24762.48,24557.03,24664.8,365284107,0,0
4/20/18,0:00:00,24657.39,24678.07,24375.04,24462.94,537769284,0,0
4/23/18,0:00:00,24488.07,24536.89,24328.54,24448.7,322018990,0,0
4/24/18,0:00:00,24579.94,24579.94,23828.73,24025.44,458331036,0,0
4/25/18,0:00:00,24070.2,24146.34,23823.08,24082.38,428080595,0,0
4/26/18,0:00:00,24128.72,24402.46,24128.72,24323.37,366005907,0,0
4/27/18,0:00:00,24342.14,24359.38,24194.45,24311.19,392806021,0,0
4/30/18,0:00:00,24410.41,24498.23,24166.38,24166.38,372604664,0,0
5/1/18,0:00:00,24117.29,24117.29,23808.19,24096.64,361141827,0,0
5/2/18,0:00:00,24097.63,24185.52,23886.3,23923.98,361605593,0,0
5/3/18,0:00:00,23836.23,23996.15,23531.31,23930.32,362320476,0,0
5/4/18,0:00:00,23865.22,24333.35,23778.87,24262.51,329482313,0,0
5/7/18,0:00:00,24317.66,24479.45,24263.42,24356.56,291813934,0,0
5/8/18,0:00:00,24341.35,24412.34,24198.34,24361.07,327201792,0,0
5/9/18,0:00:00,24399.18,24586.48,24323.87,24543.29,314789803,0,0
5/10/18,0:00:00,24591.66,24794.99,24575.91,24739.08,287632528,0,0
5/11/18,0:00:00,24758.64,24868.65,24717.5,24831.17,274145837,0,0
5/14/18,0:00:00,24879.37,24994.19,24862.52,24903.51,258975444,0,0
5/15/18,0:00:00,24809.55,24809.55,24629.39,24706.07,285674652,0,0
5/16/18,0:00:00,24722.32,24801.19,24672.79,24769.14,267106146,0,0
5/17/18,0:00:00,24752.4,24839.49,24639.4,24714.05,306372806,0,0
5/18/18,0:00:00,24707.72,24774.97,24664.87,24715.09,269696371,0,0
5/21/18,0:00:00,24883.06,25086.49,24883.06,25013.5,295824375,0,0
5/22/18,0:00:00,25047.55,25064.99,24812.06,24835.99,269524427,0,0
5/23/18,0:00:00,24757.71,24889.46,24667.12,24885.91,382477864,0,0
5/24/18,0:00:00,24877.36,24877.36,24605.9,24811.14,321770496,0,0
5/25/18,0:00:00,24781.29,24824.22,24687.81,24753.09,257211712,0,0
5/29/18,0:00:00,24606.59,24635.18,24247.84,24362.48,273661751,0,0
5/30/18,0:00:00,24361.45,24714.48,24361.45,24668.13,296552513,0,0
5/31/18,0:00:00,24620.79,24620.79,24352.15,24416.26,366804157,0,0
6/1/18,0:00:00,24542.09,24673.6,24542.09,24635.21,315707314,0,0
6/4/18,0:00:00,24727.55,24859.37,24722.14,24813.27,331493139,0,0
6/5/18,0:00:00,24820.12,24838.78,24710.82,24800.33,295857845,0,0
6/6/18,0:00:00,24854.14,25145.62,24854.14,25145.22,286711600,0,0
6/7/18,0:00:00,25192.14,25326.09,25164.48,25240.34,340055842,0,0
6/8/18,0:00:00,25209.29,25325.63,25165.7,25316.53,317511830,0,0
6/11/18,0:00:00,25336.67,25402.83,25290.2,25324.04,254521239,0,0
6/12/18,0:00:00,25346.82,25364.37,25247.04,25320.42,243800878,0,0
6/13/18,0:00:00,25328.65,25362.07,25191.42,25203.95,303100356,0,0
6/14/18,0:00:00,25254.65,25332.5,25138.6,25178.24,315498534,0,0
6/15/18,0:00:00,25116.71,25130.82,24894.38,25090.48,659373330,0,0
6/18/18,0:00:00,24944.28,25003.1,24825.77,24988.37,298799383,0,0
6/19/18,0:00:00,24763.59,24763.59,24567.75,24700.35,369855120,0,0
6/20/18,0:00:00,24771.17,24804.27,24628.39,24658.21,341329071,0,0
6/21/18,0:00:00,24639.21,24639.21,24406.63,24461.84,335108869,0,0
6/22/18,0:00:00,24526.97,24663.18,24526.97,24580.89,473965052,0,0
6/25/18,0:00:00,24463.73,24463.73,24084.39,24254.11,422747554,0,0
6/26/18,0:00:00,24281.89,24384.21,24241.22,24281.07,276840617,0,0
6/27/18,0:00:00,24303.11,24569.02,24115.82,24120.85,294339942,0,0
6/28/18,0:00:00,24064.19,24308.16,23997.21,24215.17,292522756,0,0
6/29/18,0:00:00,24323.93,24509.52,24269.71,24271.41,329069195,0,0
7/2/18,0:00:00,24161.53,24319.42,24077.56,24305.37,227701603,0,0
7/3/18,0:00:00,24372.88,24444.88,24150.85,24174.82,160955003,0,0
7/5/18,0:00:00,24285.82,24372.8,24177.44,24358.64,222407433,0,0
7/6/18,0:00:00,24352.47,24520.29,24281.47,24456.48,219445921,0,0
7/9/18,0:00:00,24519.2,24796.52,24518.43,24777.44,225381839,0,0
7/10/18,0:00:00,24806.97,24945.38,24806.97,24918.71,219376827,0,0
7/11/18,0:00:00,24789.48,24815.16,24663.82,24701.19,225112244,0,0
7/12/18,0:00:00,24802.9,24939.97,24802.9,24925.83,221836330,0,0
7/13/18,0:00:00,24914.38,25043.21,24890.06,25019.41,255515254,0,0
7/16/18,0:00:00,25016.56,25072.41,24979.64,25063.95,214750407,0,0
7/17/18,0:00:00,25033.92,25155.39,24989.61,25121.86,233140656,0,0
7/18/18,0:00:00,25133.79,25215.32,25101.12,25200.18,229652629,0,0
7/19/18,0:00:00,25139.15,25154.17,25052.62,25064.84,260934935,0,0
7/20/18,0:00:00,25041.14,25124.1,24986.35,25058.12,274076404,0,0
7/23/18,0:00:00,25036.9,25081.45,24983.33,25045.15,209797382,0,0
7/24/18,0:00:00,25092.43,25286.62,25092.43,25241.94,274943600,0,0
7/25/18,0:00:00,25183.7,25432.87,25113.55,25414.37,259192582,0,0
7/26/18,0:00:00,25468.55,25587.24,25463.16,25528.39,267648984,0,0
7/27/18,0:00:00,25520.52,25580.22,25370.07,25451.06,329677338,0,0
7/30/18,0:00:00,25439.32,25500.16,25287.38,25307.23,282374644,0,0
7/31/18,0:00:00,25345.21,25490.98,25345.21,25414.37,317465527,0,0
8/1/18,0:00:00,25461.63,25488.8,25278.32,25335.82,303490602,0,0
8/2/18,0:00:00,25256.45,25360.48,25120.07,25326.25,299074922,0,0
8/3/18,0:00:00,25360.37,25467.9,25325.17,25462.58,239020889,0,0
8/6/18,0:00:00,25437.43,25540.02,25381.38,25503.2,217624702,0,0
8/7/18,0:00:00,25551.65,25692.72,25551.65,25629.2,218775648,0,0
8/8/18,0:00:00,25615.72,25634.11,25557.48,25583.34,199713711,0,0
8/9/18,0:00:00,25589.79,25613.31,25492.69,25509.1,198027608,0,0
8/10/18,0:00:00,25401.19,25401.19,25222.88,25313.14,234483391,0,0
8/13/18,0:00:00,25327.19,25381.39,25153.93,25186.75,202340642,0,0
8/14/18,0:00:00,25215.69,25339.51,25201.87,25300.29,203453272,0,0
8/15/18,0:00:00,25235.37,25235.37,24965.77,25162.81,280895912,0,0
8/16/18,0:00:00,25294.97,25607.34,25294.97,25558.8,321073585,0,0
8/17/18,0:00:00,25550.8,25728.16,25521.66,25669.32,284155866,0,0
8/20/18,0:00:00,25727.7,25790.17,25716.41,25758.66,231058360,0,0
8/21/18,0:00:00,25786.99,25888.82,25784.9,25821.41,228065341,0,0
8/22/18,0:00:00,25825.06,25836.16,25722.43,25733.94,185654808,0,0
8/23/18,0:00:00,25714.86,25762.56,25608.02,25657.39,202035260,0,0
8/24/18,0:00:00,25688.58,25826.05,25688.58,25790.35,200325379,0,0
8/27/18,0:00:00,25882.71,26067.57,25882.71,26049.34,203494506,0,0
8/28/18,0:00:00,26092.7,26122.24,26037.85,26065.17,197699384,0,0
8/29/18,0:00:00,26082.53,26167.94,26035.3,26125.31,203047223,0,0
8/30/18,0:00:00,26099.01,26104.37,25934.8,25986.99,230370296,0,0
8/31/18,0:00:00,25964.85,26028.83,25879.77,25964.82,273440918,0,0
9/4/18,0:00:00,25916.07,25971.77,25805.95,25953.16,233740058,0,0
9/5/18,0:00:00,25919.84,26011.22,25871.04,25975.6,266525959,0,0
9/6/18,0:00:00,25973.02,26073.68,25880.84,25995.94,244479707,0,0
9/7/18,0:00:00,25951.02,26002.99,25818.39,25916.54,281345232,0,0
9/10/18,0:00:00,25991.91,26039.96,25854.13,25858.97,229512716,0,0
9/11/18,0:00:00,25841.14,26019.92,25754.32,25971.12,250793021,0,0
9/12/18,0:00:00,25989.07,26145.72,25929.43,25998.18,268015401,0,0
9/13/18,0:00:00,26083.94,26191.64,26067.08,26146.13,249608068,0,0
9/14/18,0:00:00,26169.56,26211.11,26068.29,26154.67,228639745,0,0
9/17/18,0:00:00,26151.66,26184.47,26030.35,26062.46,214135267,0,0
9/18/18,0:00:00,26076.21,26317.34,26076.21,26248.04,226677440,0,0
9/19/18,0:00:00,26287.84,26464.41,26280.76,26406.57,231834161,0,0
9/20/18,0:00:00,26519.39,26697.49,26519.39,26657.59,246233552,0,0
9/21/18,0:00:00,26726.25,26769.16,26680.37,26743.5,657619646,0,0
9/24/18,0:00:00,26705.25,26709.94,26548.68,26561.71,242780286,0,0
9/25/18,0:00:00,26601.58,26634.85,26475.58,26495.06,214102411,0,0
9/26/18,0:00:00,26536.86,26606.09,26349.34,26392.13,237623512,0,0
9/27/18,0:00:00,26418.27,26557.01,26379.95,26442.24,211285412,0,0
9/28/18,0:00:00,26407.66,26515.76,26383.57,26458.31,264027878,0,0
10/1/18,0:00:00,26598.36,26737.98,26596.05,26658.47,211676958,0,0
10/2/18,0:00:00,26648.91,26824.78,26627.66,26775.77,240969321,0,0
10/3/18,0:00:00,26833.47,26951.81,26789.08,26830.35,265498079,0,0
10/4/18,0:00:00,26784.08,26793.82,26471.61,26627.58,278126387,0,0
10/5/18,0:00:00,26632.77,26676.16,26301.81,26447.05,267102727,0,0
10/8/18,0:00:00,26399.45,26529.35,26223.09,26488.85,249667659,0,0
10/9/18,0:00:00,26469.19,26539.94,26324.16,26430.71,267799668,0,0
10/10/18,0:00:00,26441.73,26441.73,25593.65,25609.83,414174614,0,0
10/11/18,0:00:00,25518.39,25683.64,24899.77,25052.16,503835700,0,0
10/12/18,0:00:00,25407.63,25467.55,25000.83,25339.99,397514630,0,0
10/15/18,0:00:00,25332.46,25482.42,25243.88,25250.08,274872051,0,0
10/16/18,0:00:00,25351.53,25817.68,25351.53,25794.08,289774952,0,0
10/17/18,0:00:00,25705.87,25810.09,25479.16,25708.11,282481535,0,0
10/18/18,0:00:00,25645.56,25691.46,25236.01,25382.91,304966358,0,0
10/19/18,0:00:00,25421.09,25608.71,25350.02,25444.34,350808678,0,0
10/22/18,0:00:00,25492.14,25561.34,25236.05,25315.92,292285834,0,0
10/23/18,0:00:00,25038.46,25307.7,24768.79,25190.95,424870100,0,0
10/24/18,0:00:00,25172.88,25306.23,24533.19,24584.84,470408409,0,0
10/25/18,0:00:00,24736.54,25104.29,24645.56,24985.06,412343978,0,0
10/26/18,0:00:00,24770.25,24916.16,24445.19,24688.31,505313987,0,0
10/29/18,0:00:00,24818.98,25040.58,24122.23,24439.6,418506756,0,0
10/30/18,0:00:00,24482.04,24906.68,24415.69,24874.05,434917339,0,0
10/31/18,0:00:00,25008.82,25336.55,25008.82,25117.22,404872221,0,0
11/1/18,0:00:00,25142.08,25396.47,25108.11,25379.93,360323535,0,0
11/2/18,0:00:00,25443.6,25578.98,25078.72,25270.83,429479986,0,0
11/5/18,0:00:00,25261.47,25507.35,25261.47,25462.72,302156483,0,0
11/6/18,0:00:00,25452.83,25651.86,25444.9,25638.47,242638982,0,0
11/7/18,0:00:00,25788.46,26200.14,25765.88,26178.74,337558390,0,0
11/8/18,0:00:00,26139.59,26277.82,26081.9,26190.2,278534047,0,0
11/9/18,0:00:00,26149.11,26161.49,25882.91,25989.3,323278920,0,0
11/12/18,0:00:00,25959.33,25966.71,25340.51,25388.54,338699493,0,0
11/13/18,0:00:00,25321.21,25511.03,25193.78,25286.76,318844111,0,0
11/14/18,0:00:00,25388.08,25501.29,24935.82,25081.31,366229447,0,0
11/15/18,0:00:00,25061.48,25354.56,24787.79,25291.07,364382585,0,0
11/16/18,0:00:00,25242.35,25510.23,25147.8,25413.22,352459550,0,0
11/19/18,0:00:00,25392.61,25392.61,24900.98,25018.22,334798898,0,0
11/20/18,0:00:00,24618.68,24707.26,24368.98,24463.4,423909217,0,0
11/21/18,0:00:00,24541.65,24669.79,24463.28,24464.08,270147073,0,0
11/23/18,0:00:00,24336.4,24408.8,24268.74,24285.95,155942556,0,0
11/26/18,0:00:00,24364.13,24673.29,24364.13,24640,289665279,0,0
11/27/18,0:00:00,24557.02,24750.73,24416.03,24748.69,293378951,0,0
11/28/18,0:00:00,24832.84,25368.93,24832.84,25366.81,339371702,0,0
11/29/18,0:00:00,25343.65,25479.04,25202.79,25339.04,294038440,0,0
11/30/18,0:00:00,25307.14,25549.71,25250.97,25538.46,459968010,0,0
12/3/18,0:00:00,25779.57,25980.21,25670.51,25826.09,363990160,0,0
12/4/18,0:00:00,25752.56,25773.12,25008.11,25034.93,397938945,0,0
12/6/18,0:00:00,24737.42,24951.01,24242.22,24949.3,445991755,0,0
12/7/18,0:00:00,24918.82,25095.62,24284.78,24388.95,394812337,0,0
12/10/18,0:00:00,24360.95,24500.81,23881.37,24423.3,366749245,0,0
12/11/18,0:00:00,24719.9,24791.26,24221.06,24370.24,333794565,0,0
